1759375815	2021-11-30-dmt-entity-encounters-chapter-9-tyringham-hall.mp3	48363545
1762003303	2019-02-26-chris-bache-pre-spmc-2018-interview.mp3	65661161
1762003347	2019-10-18-the-human-experience-live-show-022-dr-chris-bache-lsd-and-the-mind-of-the-universe.mp3	61338147
1762003462	2019-10-22-an-interview-with-chris-bache-lsd-and-the-universe.mp3	48807963
1762003493	2019-11-18-behind-the-curtain-christopher-m-bache-phd-episode-64.mp3	11615972
1762003631	2019-11-25-live-with-chris-bache-73-lsd-sessions-journey-through-the-mind-of-the-universe-w-vanese-mc-neill.mp3	53521489
1762003708	2020-01-17-diamond-luminosity-exploring-high-dose-lsd-experiences-with-dr.mp3	51982886
1762003867	2020-03-22-behind-the-curtain-with-christopher-m-bache-phd-episode-64.mp3	54379758
1762004077	2020-12-03-what-73-high-dose-lsd-sessions-teach-you-about-the-mind-of-the-universe-w-christopher-m-bache-ep11.mp3	112182251
1762004193	2021-01-02-discover-the-mind-of-the-universe-lsd-psychedelic-research-with-professor-christopher-m-bache.mp3	55519353
1762004326	2021-11-16-transformative-journey-into-the-cosmic-mind-through-psychedelics-with.mp3	43261659
1762004523	2022-08-21-chris-bache-lsd-and-the-mind-of-the-universe.mp3	74402291
1762004637	2023-03-15-the-role-of-psychedelics-for-a-planet-in-transition-with-belinda-eriacho.mp3	60212568
1762004703	2023-08-17-lsd-the-mind-of-the-universe-with.mp3	56697580
1762004749	2024-02-08-face-to-face-with-chris-bache.mp3	54859891
1762004802	2025-10-15-collective-karma-and-reincarnation-with.mp3	83904979
1762004900	2025-10-21-psa-fireside-chat-featuring-dr-raymond-turpin-dr.mp3	84609042
1762004986	2009-03-07-the-individual-and-matrix-consciousness-pt-1.mp3	11375373
1762006304	2013-11-18-sunday-service-with-guest-speaker-chris-bache-unity-myrtle-beach.mp3	157388396
1762006826	2013-11-17-no-fear-of-death-part-3-unity-myrtle-beach.mp3	191479796
1762006998	2013-11-17-no-fear-of-death-part-2-unity-myrtle-beach.mp3	101593595
1762007327	2013-11-17-no-fear-of-death-part-1-unity-myrtle-beach.mp3	130862200
1762007489	2013-08-28-skyblue-symposia-pt-2.mp3	113721596
1762007607	2013-08-27-skyblue-symposia-pt-1.mp3	86129036
1762007617	2009-03-07-individual-and-matrix-consciousness-pt-2.mp3	11509961
