2024-09-24-philosophical-implications-of-non-ordinary-states-live.mp4	727380467
2024-09-24-what-73-high-dose-lsd-sessions-taught-christopher-bache-phd-about-the-nature-of-reality-rebroadcast.mp4	1453453396
2024-11-07-reincarnation-and-the-web-of-life-what-is-going-om.mp4	487180534
2024-11-16-the-evidence-for-reincarnation.mp4	536788621
2025-01-08-the-phoenix-always-rises-evolving-into-the-future-human.mp4	523276670
2025-03-18-psychedelics-and-the-cosmic-mind.mp4	704399160
2025-03-30-lsd-sessions-the-infinite-reality-of-the-divine.mp4	19668985
2025-04-26-bicycle-day-psychedelic-talk-recorded-2025-04-19.mp4	796794924
2025-05-18-diamond-luminosity-live-stream.mp4	738385440
2025-07-16-consciousness-psychedelics-and-collective-evolution.mp4	344668727
2025-10-15-collective-karma-and-reincarnation-with.mp4	301032708
2025-10-21-psa-fireside-chat-featuring-dr-raymond-turpin-dr.mp4	182525295
